Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,27161.5,0.000737914,-3.131994415
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,3281628.067,0.075064707,-1.124564204
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,6356666.667,0.155923287,-0.807089018
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,5198765.633,0.141238167,-0.850047926
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,2103333.333,0.048112125,-1.317745457
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,2346666.667,0.057561612,-1.239867052
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,1923333.333,0.052252418,-1.281893607
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,1756666.667,0.040182393,-1.395964201
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,1600000,0.039246554,-1.406198474
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,1920000,0.052161859,-1.282646937
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,350178.7333,0.008010068,-2.096363794
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,90568.43333,0.002221562,-2.653341601
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,194685.5667,0.005289146,-2.27661441
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,1150825.033,0.026324234,-1.579644261
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,217672.7,0.005339315,-2.272514492
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,241640.9667,0.006564814,-2.182777601
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,7738294.733,0.177007515,-0.752008294
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,11830443.67,0.290190089,-0.537317425
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,8348286.667,0.226803205,-0.644350812
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,3673333.333,0.084024663,-1.075593221
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,4860000,0.119211407,-0.923682187
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,6793333.333,0.184558801,-0.73386524
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,1646270.333,0.037657162,-1.424152409
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,2044857.667,0.05015851,-1.299655372
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,1851506.667,0.050301057,-1.298422885
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,6174692.667,0.141241326,-0.850038215
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,7606861.333,0.186589432,-0.729112957
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,7604922.333,0.206607755,-0.684853382
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,500347,0.011445051,-1.941382261
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,119344.3667,0.002927409,-2.533516532
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,332969.6,0.009045997,-2.043543581
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,799489.3333,0.018287701,-1.737840887
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,967669.3333,0.023736054,-1.624591479
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,935931.6667,0.02542705,-1.594704024
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,222633.7333,0.005092575,-2.293062592
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,265547.4,0.006513638,-2.186176403
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,248868.6,0.006761171,-2.169978061
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,976514.3667,0.022337012,-1.650974924
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,1226353.033,0.030081331,-1.521702947
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,924471.6,0.025115707,-1.600054591
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,221085.4,0.005057158,-2.296093497
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,429272.7,0.010529671,-1.977585187
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,1010277,0.023109306,-1.636213095
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,1183906.667,0.02904016,-1.53700099
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,1147531.267,0.031175711,-1.506183638
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,662135.0333,0.015145827,-1.819706994
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,207749.7333,0.005095913,-2.292777982
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,21729.2,0.000590331,-3.228904428
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,1371562.333,0.031373429,-1.503438011
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,273264.7,0.006702936,-2.173734923
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,319828.6,0.008688987,-2.061030868
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,1623333.333,0.037132496,-1.430245855
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,1077440.033,0.02642863,-1.577925348
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,1072098.967,0.029126393,-1.535713288
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,255826.7,0.005851838,-2.232707692
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,72010.73333,0.001766358,-2.752921223
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,130313.9333,0.003540321,-2.450957312
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,431223.7333,0.00986391,-2.005950906
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,755936.3667,0.018542436,-1.731833218
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,632388.6333,0.017180504,-1.76496411
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,4526666.667,0.103544004,-0.984875046
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,2793333.333,0.068517942,-1.164195693
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,4312978,0.117173412,-0.931170923
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,2271614.7,0.051961432,-1.284318891
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,4204106.7,0.103122937,-0.986644727
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,2862098.967,0.07775646,-1.109263519
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,1691852.367,0.038699816,-1.412291098
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,525709.7333,0.012895185,-1.889572439
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,1840864.6,0.050011938,-1.300926319
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,3093333.333,0.070757611,-1.15022684
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,1907440.033,0.04678778,-1.329867563
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,2640000,0.071722557,-1.144344239
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,1644961.4,0.037627222,-1.42449785
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,2193786,0.053811587,-1.269124196
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,2077525.667,0.056441459,-1.248401767
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,812833.0333,0.018592928,-1.730652216
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,398213.4,0.009767815,-2.010202586
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,274454.9333,0.007456291,-2.127477124
Q88PK1,NDK_PSEPK,Ndk,Nucleoside diphosphate kinase,PP_0812_15,13444147.37,0.307524487,-0.512120297
Q88PK1,NDK_PSEPK,Ndk,Nucleoside diphosphate kinase,PP_0812_15,10407440.03,0.255285096,-0.592974539
Q88PK1,NDK_PSEPK,Ndk,Nucleoside diphosphate kinase,PP_0812_15,12022098.97,0.326611997,-0.485967867
Q88PK2,Q88PK2_PSEPK,Iscx,Donor of Fe2+ and regulator of cysteine desulfurase activity,PP_0812_15,260593.0667,0.005960865,-2.224690704
Q88PK2,Q88PK2_PSEPK,Iscx,Donor of Fe2+ and regulator of cysteine desulfurase activity,PP_0812_15,309405.7333,0.007589443,-2.1197901
Q88PK2,Q88PK2_PSEPK,Iscx,Donor of Fe2+ and regulator of cysteine desulfurase activity,PP_0812_15,216495.2667,0.005881664,-2.23049976
Q88PK4,HSCA_PSEPK,Hsca,Chaperone protein HscA homolog,PP_0812_15,2370512.7,0.054223647,-1.265811275
Q88PK4,HSCA_PSEPK,Hsca,Chaperone protein HscA homolog,PP_0812_15,1331741.7,0.03266642,-1.485898458
Q88PK4,HSCA_PSEPK,Hsca,Chaperone protein HscA homolog,PP_0812_15,2267283,0.061596717,-1.210442434
Q88PK7,Q88PK7_PSEPK,Iscu,Iron-sulfur cluster assembly scaffold protein IscU,PP_0812_15,1527701.333,0.034944988,-1.456615103
Q88PK7,Q88PK7_PSEPK,Iscu,Iron-sulfur cluster assembly scaffold protein IscU,PP_0812_15,763576.6667,0.018729845,-1.727465808
Q88PK7,Q88PK7_PSEPK,Iscu,Iron-sulfur cluster assembly scaffold protein IscU,PP_0812_15,706075.6333,0.019182405,-1.717096941
Q88PK8,ISCS_PSEPK,Iscs,Cysteine desulfurase IscS,PP_0812_15,2820814.033,0.064523942,-1.190279106
Q88PK8,ISCS_PSEPK,Iscs,Cysteine desulfurase IscS,PP_0812_15,1950773.367,0.047850707,-1.320111639
Q88PK8,ISCS_PSEPK,Iscs,Cysteine desulfurase IscS,PP_0812_15,2015432.3,0.054754529,-1.261579951
Q88PL0,Q88PL0_PSEPK,Cyse,serine O-acetyltransferase,PP_0812_15,474961.4,0.010864375,-1.963995245
Q88PL0,Q88PL0_PSEPK,Cyse,serine O-acetyltransferase,PP_0812_15,780773.3667,0.019151665,-1.717793466
Q88PL0,Q88PL0_PSEPK,Cyse,serine O-acetyltransferase,PP_0812_15,321253.6,0.008727701,-2.059100162
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0812_15,611168.0333,0.013979997,-1.85449293
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0812_15,569752.0333,0.013975502,-1.854632573
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0812_15,495215.9333,0.013453846,-1.871153556
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0812_15,3940325.667,0.090131906,-1.045121444
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0812_15,3565963.333,0.087469857,-1.058141583
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0812_15,3458666,0.093963776,-1.027039541
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0812_15,2300000,0.052610724,-1.278925725
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0812_15,1583333.333,0.038837735,-1.410746102
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0812_15,1886666.667,0.051256271,-1.290252989
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0812_15,1009385.667,0.023088918,-1.636596428
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0812_15,692801.3333,0.01699379,-1.769709742
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0812_15,925192.6667,0.025135297,-1.599715984
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0812_15,3183070.333,0.072810275,-1.137807326
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0812_15,3447800.333,0.084571425,-1.072776349
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0812_15,4169032,0.11326274,-0.945912937
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0812_15,2983333.333,0.068241446,-1.165951781
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0812_15,2920000,0.07162496,-1.144935605
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0812_15,3426666.667,0.093094429,-1.031076305
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0812_15,326794.7333,0.007475177,-2.126378512
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0812_15,128397.4,0.003149472,-2.501762227
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0812_15,21729.2,0.000590331,-3.228904428
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0812_15,543540.3667,0.012433066,-1.905421758
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0812_15,730509.3333,0.017918734,-1.746692687
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0812_15,486078.3,0.013205598,-1.879241932
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0812_15,639063.0333,0.014618073,-1.835109865
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0812_15,1334882.033,0.03274345,-1.484875569
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0812_15,462963.5667,0.012577625,-1.90040135
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0812_15,3215906.667,0.073561381,-1.133350125
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0812_15,2933921.667,0.071966446,-1.142869942
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0812_15,2489463.067,0.067632824,-1.169842478
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0812_15,2043333.333,0.046739672,-1.330314341
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0812_15,2006177.067,0.045889751,-1.3382843
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0812_15,24640.2,0.000604402,-3.218674228
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0812_15,32593.8,0.000885496,-3.052813169
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0812_15,546942.7333,0.012510893,-1.902711704
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0812_15,545078.7333,0.013370289,-1.873859219
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0812_15,437663.6,0.011890285,-1.924807737
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0812_15,585914.6667,0.013402345,-1.872819192
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0812_15,86296.4,0.002116773,-2.674325778
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0812_15,501159.4333,0.013615317,-1.865972256
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0812_15,126593.0667,0.002895719,-2.538243641
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0812_15,460974.9333,0.011307298,-1.946641146
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0812_15,816073.5,0.022170787,-1.65421889
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0812_15,674242.0667,0.015422767,-1.811837716
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0812_15,1101823.7,0.027026739,-1.568206347
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0812_15,774507.2667,0.021041531,-1.676922669
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0812_15,1400000,0.032023919,-1.494525525
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0812_15,1143228.333,0.028042358,-1.552185477
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0812_15,1833333.333,0.049807331,-1.302706731
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0812_15,2456235.333,0.056184486,-1.250383587
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0812_15,2645457.667,0.064890685,-1.18781764
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0812_15,2117422.667,0.057525366,-1.240140608
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0812_15,195877.7667,0.004480553,-2.348668417
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0812_15,690525.0333,0.016937955,-1.771139029
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0812_15,573421.6333,0.01557851,-1.807474092
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0812_15,1056773,0.024172866,-1.616671852
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0812_15,1228617.033,0.030136865,-1.520901925
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0812_15,1404342.667,0.038152669,-1.418475075
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0812_15,1753062.667,0.040099955,-1.39685612
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0812_15,1911245.667,0.046881128,-1.329001943
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0812_15,1463808,0.039768202,-1.400464049
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0812_15,2032170.667,0.046484334,-1.332693383
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0812_15,1644996,0.040350265,-1.39415361
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0812_15,1049374.967,0.028509036,-1.545017466
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,1694379.367,0.038757619,-1.411642907
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,2208254,0.054166474,-1.266269431
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,1408575.6,0.038267668,-1.417168004
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0812_15,1562349.033,0.035737527,-1.446875498
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0812_15,111197.1,0.002727564,-2.564224995
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0812_15,1410110,0.038309354,-1.416695173
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0812_15,2520814.033,0.057661674,-1.239112753
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0812_15,1909076.333,0.046827917,-1.329495163
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0812_15,1473978.3,0.040044505,-1.397457076
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0812_15,39365.1,0.000900446,-3.045542202
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0812_15,59687.73333,0.001464086,-2.83443337
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0812_15,50832.26667,0.001380992,-2.85980869
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0812_15,541546.7333,0.013283652,-1.876682516
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0812_15,337036.4,0.007709447,-2.112976754
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0812_15,762411.3667,0.018701262,-1.728129094
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0812_15,748165,0.020325874,-1.691950778
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0812_15,2080000,0.047578393,-1.322590226
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0812_15,2796666.667,0.068599705,-1.16367775
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0812_15,2403333.333,0.065292883,-1.185134155
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0812_15,698520.6667,0.015978121,-1.796474301
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0812_15,358423.0333,0.008791793,-2.055922546
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0812_15,502258.6667,0.01364518,-1.865020726
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0812_15,3725716.667,0.085222891,-1.069443737
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0812_15,4535358.333,0.11124824,-0.953706851
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0812_15,4279232.667,0.116256631,-0.934582265
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0812_15,431628.0667,0.009873159,-2.005543884
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0812_15,1054106.7,0.025856284,-1.587433883
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0812_15,891531.3,0.024220797,-1.61581157
Q88PT7,RSMC_PSEPK,Rsmc,Ribosomal RNA small subunit methyltransferase C,PP_0812_15,851628.0667,0.019480334,-1.710403595
Q88PT7,RSMC_PSEPK,Rsmc,Ribosomal RNA small subunit methyltransferase C,PP_0812_15,572320.1,0.014038495,-1.852679458
